Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
0387944923,Alice in Quantumland: An Allegory of Quantum Physics,,A24ZMAKO4302OE,D. Long,2/3,5.0,1120348800,To busy to go through a physics textbook?,This book is an excellent guide for understanding the quantum theories that abound. The allegory provides an amusing and interesting perspective which both the casual reader of physics and the advanced student could perhaps profit from. Well worth the money.
B000NV41KQ,The Dutch and Quaker Colonies in America (in Two Volumes),,A3EPS450T70R0O,Jan O'Brien,0/1,5.0,1357257600,Quaker Genealogy???,"If you are doing genealogy and possibley might have Quaker ancestors, this is a must read about the immigration of those early colonist."
1884731171,Leadership Development for Females Who Went to Catholic Grade School,,A364RH1EZN3P77,"Diego Cobo ""funnymama""",0/0,2.0,1361577600,YAWN,"wow.... how interesting...(yawn) another snide patronizing book about the Catholic Faith. In between the sneers I'm supposed to be impressed. So 1970's!!! Here's a thought! Some people actually take the truth of the Catholic Faith and all its beauty seriously! Truth can be challenging, so many ignore or belittle it."
9879201051,Un Regalo Para Mi Hijo/A Gift for My Son (Spanish Edition),,A1OMX0U2E0DDQ5,ShopG,0/0,5.0,976492800,Beautiful and Funny,"This may be one of the most touching books about a mother's relationship with her boys I have ever read. I have it 'displayed' next to their picture and everyone who reads it, LOVES it! A perfect gift!"
9879201051,Un Regalo Para Mi Hijo/A Gift for My Son (Spanish Edition),,A1OMX0U2E0DDQ5,ShopG,0/0,5.0,976492800,OUTSTANDING,"This may be one of the most touching books about a mother's relationship with her boys I have ever read. I have it 'displayed' next to their picture and everyone who reads it, LOVES it! A perfect gift!"
B000MZIX70,Religion in America,,A2VE83MZF98ITY,"FrKurt Messick ""FrKurt Messick""",16/17,5.0,1160784000,A good narrative history,"For an undergraduate course in American Religious history and experience I am teaching, I use a derivative of this book (the publishers, Pearson, will customise texts for particular schools). However, the basic shell remains the same, as well as the vast majority of the content with the text one would purchase here.According to authors Corrigan and Hudson, `the story of religion in America is the story of many religions, some claiming large memberships, some numbering only a few followers.' It involves issues of geography, ethnography, and pluralism both comfortable and conflicting. This continues into the present time, as issues of nationalism and globalism enter into relationship with the continuing diversity of religious identity and expression in the United States.The text begins with colonial times, not simply with the various settlements in the thirteen colonies, but also in the Spanish and French arrivals dating back to 1492. It also discusses in the opening chapter the worldview of the native peoples, which is not a monolithic or unitary thing, but rather a wide range of viewpoints, practices and organisational elements perhaps outnumbering the variety within Christianity today.The authors draw in brief discussions of the situation in European Catholicism and Protestantism as they introduce the various peoples who arrive in the Americas, as their understanding and reaction to the European versions play a pivotal role in how they attempt to constitute themselves in the Western hemisphere. The various elements within English-speaking and Continental Protestantism are covered with good definition for an introductory survey.The text continues with a discussion of the Great Awakening and its influence on the increasingly independent colonies of North America, and how it contributed to the sense of communal identity and separateness that led to distinct denominationalism. The authors also look at the role of religion in politics at the time of the American Revolution as well as the attitudes of different churches toward independence. Included here is a brief discussion of the situation with regard to the unwilling immigrants who brought aspects of their own religious traditions from Africa.The second section surveys the new nation as it grows and spreads from east to west, including a strengthening and realignment of denominations, with Protestant Christian dominance more or less solidified by the Second Awakening. The authors also discuss the situation of Jewish communities now forming in America, various Utopian movements, social movements such as Abolitionism, and various new developments in the American religious landscape (Mormonism, Spiritualism, etc.).The period from the Civil War to the first world war is covered in the third section. This looks at issues dealing with north/south splits and reunifications due to the Civil War, the impact of freedom for African Americans on religious life in America, the impact of modern intellectual movements on religious thinking, and issues of the increasing urban character of the United States. Various movements here include the idea of the Social Gospel, women's issues, and missionary work both at home and abroad.The final section looks at the twentieth century from the first world war forward. Protestantism and Catholicism underwent major changes both domestically and worldwide, and many smaller groups began to grow in importance, such as Judaism and Eastern Orthodoxy (and, as the century drew to a close, other world religions such as Buddhism, Hinduism, and Islam began to have a presence in the religious fabric of America).This is a relatively brief survey for such a vast topic, considering that so many Americans take religion seriously, even if not adhering to particular churches or other institutions. Even so, the numbers of people who do not identity themselves as Christian or even as religious has grown tremendously in the last decade of the twentieth century. Still, this has not lessened the increasing diversity of religious expression. `Religious diversity in America has created an environment hospitable to popular religion. Christianity, Judaism, Islam, Buddhism, Hinduism, Native America religions, and other ancient traditions are visible in as assortment of American contexts and locales. Alongside them are the many younger religions that either were born on American soil or were brought here by immigrants.'The book includes a very useful index and a section of suggested readings, which could be fleshed out a bit more. There are footnotes rather than endnotes, which is a good thing, particularly given that the number of footnotes is adequate for scholarly purposes but not overbearing for the general and typical undergraduate reader. There is a small but reasonable number of maps, photographs, and other images throughout the text. The narrative itself is accessible, fairly engaging and helpful for anyone interested in the history of religion in America."
B000MZIX70,Religion in America,,A2DF9YDLLU2H95,"Dale Buffington ""pastorbuff""",0/1,5.0,1351468800,Religion in America (8th ed),"As a person who has used the 6th edition for years and moved to others that were more updated, I found this edition to be a step up. It is filled with facts much more than story. As I expect another edition shortly I will wait to make it the reequired text for my classes but will continue to use it as a very good reference book."
1572233923,Decoys and Proven Methods for Using Them,19.11,A1JIF54DMP6P3M,"Terry L. Mead ""Avid Duck Hunter""",1/1,5.0,1142208000,Decoys and Proven Methods for Using Them,"If you want information on decoys, how to use them, and methods, this book is the best. This, in my opinion, is the where, why, and how of decoys!!I HIGHLY reccomend!!!"
1572233923,Decoys and Proven Methods for Using Them,19.11,,,2/3,5.0,1028937600,A must have for hardcore Duck Hunters,This is the best Duck hunting decoy book I have ever seen!
1572233923,Decoys and Proven Methods for Using Them,19.11,A2M2SQ0JYVXP3Y,"C. Ramirez ""Rebel with a cause""",0/0,4.0,1346630400,Decoys and Proven Methods for Using Them,"Good book to learn from. I haven't really found a book that offers more, most are pretty vague and talks about pro hunters and all their accomplishments. This book gives you the basics and tells you what you need and what you need to do to hunt ducks with decoys. Has a lot of diagrams as well."
1572233923,Decoys and Proven Methods for Using Them,19.11,A2MLRGY3VTM7SE,Giles Cadman,0/0,5.0,1321747200,Great Book,"I love Ducks Unlimited and the great work they have done in North America. I try to support them where possible by buying their products, and i picked up this book to read on a plane a while back. It is very, very informative and has lots of very useful knowledge that I will able to apply in the field.If you are serious about decoying birds it is worth having this book."
1572233923,Decoys and Proven Methods for Using Them,19.11,A16FY1XRP1CMVL,B. Shoaf,0/0,2.0,1272240000,Not that Great,"If you want to read about Wade Bourne bragging about where he's shot ducks, it's great. If you picked up the book for really good decoy stuff, not so good."
1572233923,Decoys and Proven Methods for Using Them,19.11,,,3/5,4.0,998006400,Decoys 2000,"This book comes to us from Ducks Unlimited. If you like DU, you'll like this read. Spreads and how to from around the lower 48 and recomendations on decoys that move and (almost) fly. Most of the best waterfowl how to was done long ago on a misty morning. This book doesn't compare with that, but it's a good update without a lot of technical &quot;why fors&quot;. A quick read before the fall flights."
1585423548,The Sound of Paper: Starting from Scratch,10.91,AX0YKXWA0W4D7,Sharon K. Cooper,23/25,5.0,1121299200,Fine and Wise Counsel for Artists,"This book focuses on facing the winds of change and challenge in the commitment to fostering artistic creativity. I would have preferred a *Table of Contents* in the beginning of the book which I think would be beneficial to the reader. Cameron is self revelatory in the book, honest enough, shares some deep encouragement for drought and waiting times in the creative day to day process. It is obvious that this author practices what she preaches and is writing from the heart of her own experience.The middle section of the book between P. 97 and 195 had the most personal meaning for me. Cameron's assertions encourage blooming artists to adhere to practices of discipline and wade out the rough adversarial waters which inevitably rise during the day to day artistic awakening process.The chapter on ""Remembering Who We Are"" contains a profound essential truth. On p. 182, Cameron is right on the mark when she addresses the self-sabotaging cruel voice within each human life that completely erects blocks from within and without. She states, ""Some of the finest painting gets done on the days when we just show up at the easel because that is our job. In other words, when we practice self acceptance of where we are and who we are instead of striving, always to be better. We are enough, exactly as we are."" From this essential truth, the artist is encouraged to take heart and not lose hope.Most of the writing activities at the end of each chapter are ""keep in your hip pocket"" types. You may wish to make photo copies of them and tuck them in the inside pocket of your journal to use later. I recommend just reading the book straight through. You'll have a pretty fair idea after reading the entire piece where you want to focus your time and energies. At that time, you can make copies of the *end of chapter activities* which seem most appropriate for where you are in your creative journey.On p. 213, she clearly has a handle on the essence of art, that it is a process of soul bearing and to engage this process ""requires great humility."" Art weaving and art making is a quite vulnerable endeavor. When a project is finished it is subject to receptivity, rejection or both. Commitment to the process remains the goal for budding artists whether any project received or rejected. This is often a profound challenge each artist faces. Cameron offers examples of those who remained faithful to writing, to ""art making"" while day in and day out sifting through reams of very mediocre material before the ""ah ha"" creative wonder emerged. She offers sound guidance in how to keep one's commitment on steady grounding.The chapter on ""Drama"" I found rather humorous and insightful. Cameron absolutely nails the deadly effects of ""letting the (...)"" of drama get you down. I appreciated reading how absolutely distracting this is to living the life of an artist. The beauty of her solution is to create art straight at the energy flagging dramas that run through the mind. In meditation art we learn to detach from dramas and this is helpful. In the conscious life and in work, I find it important as well to watch becoming entangled in dramatic plays and ploys that occur in any relationship. Awareness of drama magnets assists in the wise practice of detachment and getting on with the art.There is fine wisdom in ""The Sound of Paper"" for journal work and delving more deeply to one's daily artistic endeavors."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A1JDIKZFPP6QEV,"Gregory A. Kompes ""Author of 50 Fabulous Gay-...",15/16,5.0,1148774400,For the Other Group,"I make a point of telling anyone searching for their inner voice or a sense of self about Julia Cameron. Her work, The Artist's Way changed my life. I was diligent and worked through Ms. Cameron's twelve week program several times over from beginning to end. The book, the exercises, and Ms. Cameron's method worked for me.As I talk to people about that book there were two recurring themes among those who had also discovered her work. Either they, like me, found it immensely helpful, or they started in and quickly lost interest. The second group is much larger.There are varied reasons the second group gives, but at the top of their list is the required discipline to make your way through The Artist's Way. Ms. Cameron addresses this problem in The Sound of Paper.The Sound of Paper is different. The chapters are short and the method and process aren't at the fore. This time, Ms. Cameron writes short essays from a biographical focus telling stories of her life, her failures, her fears and her successes. These short essays are lyrical snapshots of an artist's life. At the end of each essay is an exercise. For those who've skimmed, scanned or experienced her previous book, you'll notice many of the same exercises come up again. There isn't that sense of urgency about the process. Instead, the exercises are gentler and have a random feeling in their placement.While I will always recommend The Artist's Way as the life changing book that it is, The Sound of Paper is another excellent experience for those interested in discovering their artist within and letting that artist out into the world. Having choices and options is always a good thing and Ms. Cameron has delivered us choice in her latest work."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A3HCD8V6TW4DBV,"Reading my way thru life ""Sharing what I read""",7/9,4.0,1187136000,Good read for writers/artists,"This is a book of essays on life and being a writer. There are interesting and helpful excercises at the end of each essay. Alot of the essays stem from her 'Artist Date' experiences, and her reflections and observations. She does write about the 'Morning Pages' that she has become so well known for. Besides the Artist Dates and Morning Pages, she also highly recommends taking a 20 minute walk everyday and an hour walk at least once a week.I have revisited this several times and, although I don't think it made a big difference for me with my writing, I do enjoy and benefit from many of the essays. Mostly according to what I'm going through at the time I read or reread this book.One thing is for sure. This woman knows about the pains of life, and writing. -And she knows how to keep on living in the most creative way she can. In many parts, I found myself consoled because I could tell that she wasn't merely speculating, you can feel that it comes from her heart.This is not just for writers, but any artists. Honestly, it didn't knock my socks off, but that doesn't mean that it isn't good. Do we always need for a book to be out of this world to get something valuable from it? I don't think so. This woman has already made a huge contribution to the world with her ""Artists Way."" She doesn't need to prove anything to anyone. I think it's great that she chooses to continue to share what she's learned and observed."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A1OMJTABWDUO8G,"X. Tu ""Cathy""",6/8,5.0,1134518400,I love this book,"I read this book one chapter a day to get me focused on my own writing and reading for my dissertation. This book brings my soul to where I am. Without this book, I don't know how to get rid of my other worries in life and concentrate on my study. So I strongly recommend this book to others who need some comfort concentrating on what they are doing."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A3INP7V12E2VDK,"Christine Zibas ""AnythngArt""",2/3,4.0,1194652800,Finding Inspiration as an Artist,"Julia Cameron is probably best known as the author of ""The Artist's Way,"" a course she developed to help others (as well as herself) get over writer's block, although she discovered that the plan worked for painters, sculptors, anyone whose job or life's passion requires creativity. In ""The Sound of Paper,"" Cameron has expanded this vision, offering more exercises and examples, as well as a more personal look at her own struggles as a writer.Cameron practices what she preaches: She is an accomplished author and playwright, and the book itself is testament to her talent. Her writing appears so effortless, mere musings. Try and copy that! It's no easy task. Even after I was long done reading the book, her descriptions of the New Mexico landscape have stayed with me, inspiring me to create a little of that magic. At the very least, it makes me long for a trip to the Southwest, again a testament to the power of words so carefully crafted.What Cameron demonstrates so effectively is that to be aware of your surroundings is to make your life your art, and that is the key to it all. Of course, another part of that equation is simply doing art, without the expectation of perfection. And that perfection is a tricky thing, a common trap for artists of all stripes. In the end, what ""The Sound of Paper"" conveys is much the same as ""The Artist's Way."" However, this book moves one step closer to illustrating the lessons so clearly delineated in both books, and that is something fine indeed."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A3T58BDGYSHOW0,"Richard Szponder ""Richard Szponder""",0/0,4.0,1280966400,An Inspiring and Spiritual Journey Toward Creative Reawakening,"Creativity expert Julia Cameron once again inspires the blocked artist in The Sound of Paper, a series of essays that serve as a roadmap to rediscovering the creativity that Cameron believes is the lifeblood at the core of everyone's soul. Designed for artists, writers, musicians, actors, sculptors, and anyone else whose desires lean toward the creative, Cameron's book reads similar to The Right to Write, another book of essays tailored more toward the impact writing can have on the creative life.Written during the summer months spent while living in Taos, New Mexico, Cameron begins each essay with a description of the weather, the landscape, or the culture of one of Taos, one of America's hotbeds of artistic inspiration. Cameron makes comparisons of the natural world around her to the creative lives of the individuals she seeks to help unblock. The essays are short, running on average two or three pages, and the initial paragraphs of explicit description of Taos and the weather can become frustrating after a while. Keep reading. Get past the mundane to the core of the essay, and you will find inspiring expert advice.Many of the concepts explored in The Sound of Paper are the same as in Cameron's best-selling creativity workshop, The Artist's Way. The Sound of Paper serves as outstanding supplemental reading for anyone undertaking The Artist's Way. Each essay is followed by an activity intended in helping the reader experience first-hand the concepts discussed. Cameron explores all aspects of creativity, from the root causes behind blocked artists to dealing with creative reawakening and even surrounding ourselves with supportive and encouraging friends. She takes things a step further by encouraging her readers to explore their deepest desires, imagining themselves as fulfilling their creative dreams and setting goals - both long and short term - to achieve them.Cameron discounts common stereotypes of artistic people, explaining that artists need not be loners, eccentric, alcoholic, or unhappy. So many of these stereotypes force individuals to shy away from an artistic life. Cameron explains creativity as the reason for life on earth, linking creativity to spirituality and a higher power she refers to as God, or the Great Creator. Her perspective is unique in that she asks her readers to consider themselves as conduits, or channels, tapping into the creative energy of the universe and bringing art to life. Cameron encourages the removal of the ego in the process of making art.A worthwhile and inspiring book for anyone seeking to get in touch with their creativity, The Sound of Paper will challenge readers to go outside of their comfort zone and take a chance on implementing a happier, more fulfilling existence. Aside from the often too details prose regarding New Mexico and the stretching comparisons, the book is filled with solid advice and inspirational stories of creative awakening."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A3OIQMMUX8FRIC,"Cherie Laurent ""Cherie Laurent""",11/17,2.0,1124409600,The Sound of Paper - Nothing New Here,"For anyone who has read The Artist's Way, The Sound of Paper will simply be a reiteration of Cameron's philosophy on the writing life and how to unblock, using the same concepts put forth in her earlier work. The text is well-written, albeit there is absolutely nothing new here; as in The Artist's Way Cameron continually pats herself on the back and drops names. The Sound of Paper should be renamed 'The Sound of Money' as it is definitely funding the author's less lucrative creative projects by tapping into her cash cow."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A15XEHJBSA44QK,"J.G. Tarr ""Aspiring author""",6/13,1.0,1222128000,Do not buy this if you are a serious writer or artist.,"What a ghastly let down ! Luckily this book was a gift and not a personal purchase. It seems to me that the author spends all her time writing books on how to write/be creative - without having produced much else at all. A really good writer writes books and maybe, just maybe, will write one guide to aspiring writers. I have not read any of Cameron's other works but the writing in this one is not a good advertisement for her at all. Her short 'essays' - presented to the would-be-creative-writer whose muse has gone on vacation are meant to be inspirational. I find them pedestrian at best; shallow and uni-dimensional in content and bristling with the shabbiest of clich&eacute;s. An insult to anyone dedicated to meaningful, resolved writing. These short essays act as a prelude to a simple 'exercise' aimed at about Grade 5 level ( I am judging by what my children received at school here in Namibia at age about 10) which is meant to release one's creative spirit. To say that the book is steeped in mediocrity is almost too generous. I cannot recommend this to anyone who is serious about writing or accessing their creative spirit unless they are a teacher of pre-pubescent children."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A235V1HEQNRD5Q,Magda S.,12/24,2.0,1125273600,Department of Redundancy Department,"I have liked some of Julia Cameron's earlier work, as well as one of her more recent (Walking in this World), so I looked through this one at a bookstore, but didn't buy. If she is so creative, why is she writing the same book over and over, year after year (or sometimes twice a year)? She needs to take her own advice: take some time for the well to fill up again. Hers has obviously run dry. It's getting to be rather sad, and embarrassing."
1585423548,The Sound of Paper: Starting from Scratch,10.91,A2TMPMD7QMRBJH,Somewhere in Ohio,14/33,1.0,1137801600,How to be completely self-absorbed,"This book is like every book by Julia Cameron. In it, she once again ponders her life as a writer. She once again pats herself on the back for all of her wondrous accomplishments. She once again looks in the mirror and assures us that she is still a beautiful woman. She yet again comes across as terribly lonely and makes writing look like a pathetic way to spend one's life."
B0002YECNU,Fear Itself : A Novel,,AW1D6P2T7TF4,Nick G,11/11,5.0,1043539200,A great read!,"&quot;There is nothing to fear but fear itself, I'm fear itself,&quot; whispers the killer.Dorie Bell is afraid. A year ago she attended a phobia disorders convention in Las Vegas, and since then three other attendees have died...all by ways they feared the most.FBI agent E.L. Pender has decided to hang up his holster, until he receives the letter from Dorie explaining her fear of what has happened, and that she fears she will be the next victim. Pender begins looking into the deaths of the three victims and questions everything surrounding them, such as...How can a man with a fear of heights jump 19 floors? How does a woman with a fear of blood cut her own wrists in her bathtub? Why would a woman with a fear of suffocation drown herself, and why would no water be found in her lungs?Pender knows someone, somewhere with a connection to the victims is out there, seeking them out, and preying on their worst fears. Can Pender stop the madman, or will Dorie be the next victim?`Fear Itself' is a fast-paced, shock packed, jolts at every turn of the page thriller that will grab hold and not let go. The creepy plot unfolds on page one, and only gets creepier and more suspenseful with every turn of the page. The killer is twisted and clever, and one of the more original villans in recent novels. The only problem is that the killer's identity is known early on, and while it doesn't ruin the rest of the novel, it would have made a nice additional shock if revealed at the explosive climax.Jonathan Nasaw is making a name for himself in the thriller genre writing scary, twisted, fast-paced thrillers, and with this follow-up to his best-selling novel `The Girls He Adored' he proves he is going to be around a long time.A great read for thriller fans!Nick Gonnella"
B0002YECNU,Fear Itself : A Novel,,A3OEECMCM2T4KQ,C. Middleton,5/5,4.0,1109894400,A Visual Tale of Fear and Torture,"This novel is another spin on the popular genre of serial killer tales.Simon is a particularly malicious individual, in search of the ultimate adrenalin high. He discovers early in his sadistic career, that by inducing fear in his victims, the rush is the best he can attain. Mixing drugs and torture, he has found the perfect combination. Simon is a smart killer, sophisticated, and plans his fear games to the last detail. He is also rich and can spend full time exploring this deadly activity.Enter Special Agent Pender, a large, witty and terribly dressed veteran of the FBI on the verge of his retirement. Pender is a likable fellow - he drinks too much, a live-alone divorcee, at the end of a long career. But appearances can be deceiving because this roly-poly officer of the law has been chasing serial killers for twenty years and knows how they think.Dorie Bell is a middle-aged artist with an unusual phobia - prosoponophobia, fear of masks. Simon has her in his reptilian sights and when she least expects it, he strikes and his malevolent activities begin.Nasaw writes his descriptions realistically and effortlessly. He's a visual writer, placing the reader directly into his scenes. As you turn the pages of this novel, the images of Simon's sadistic games appear before your eyes - Nasaw is a fly-on-the-wall- writer, which makes this kind of story that much more enjoyable.As a fan of this genre, I'm intrigued how so many good writers out there can continue to come up with new spins on the ways and methods of the serial killer; Nasaw certainly ranks with the best of them. He seems confident with this genre and writes it superbly well."
B0002YECNU,Fear Itself : A Novel,,AC1K4OQOZ90RS,"E. Bukowsky ""booklover10""",4/4,5.0,1048636800,Terrific thriller and one of the nastiest villains ever.,"""Fear Itself,"" by Jonathan Nasaw, stands out from other serial killer novels. Nasaw combines whimsical humor and terror expertly, without either element throwing the novel out of balance. His villain is an incredibly cold and malicious individual; yet, Nasaw fleshes out the murderer's personality so that we understand how he became so monstrous. All of this is packaged in a fast-moving, incredibly exciting and suspenseful story.An unknown assailant is targeting a group of people who suffer from specific phobia disorders (fear of heights, snakes, drowning and masks are some examples). The killer makes the murders appear to be suicides, but one individual, a phobic herself named Dorrie Bell, suspects that these were no suicides. For example, an acrophobic (a person who fears high places) apparently jumped out of a twelfth-story window. Dorrie doesn't buy it.Two unlikely candidates decide to help Dorrie find the out the truth. One is E. L. Pender, an overweight, fifty-six year old Special Agent of the FBI. Although Pender is on the brink of retirement, he cannot resist getting involved in one more case. The other is Linda Abruzzi, a thirty-five year old woman with a disability. Abruzzi stubbornly refuses to leave the FBI, even though her superiors have made it clear that they no longer value her services.Abruzzi and Pender use their considerable skills to track their adversary, who is clever, ruthless and very dangerous. Nasaw ratchets up the tension almost unbearably as the book progresses. The scenes in which the killer confronts the phobics with what they fear most are not for the faint-hearted.The dialogue and plotting in ""Fear Itself"" is terrific and the novel is perfectly paced. Nasaw depicts all of the characters, both major and minor, with care and they all contribute to the complex story. The author provides fascinating background information on phobia disorders, which helps the reader to understand and empathize with the plight of the victims. If you have a strong stomach, if you like nasty villains, and if enjoy a dose of both humor and horror with your suspense, pick up ""Fear Itself."" Just be sure to leave the light on."
B0002YECNU,Fear Itself : A Novel,,A3U9NL2D74XHLV,rae luxner,3/3,5.0,1056585600,Left Me Breathless,"Johnathan Nasaw has done it again. I stumbled upon his Girls He Adored quite by accident and absolute went nuts. When Fear Itself came out I couldn't wait to get my hands on it. I was not disappointed. By the time the last 3 chapters came around I had palpitations and had to remind myself to breath. I couldn't read fast enough and yet wanted to slow down to prolong finishing because I didn't want it to end. Agent Pender is wonderful and I hope we are treated to more of him in the future. He's one of the most believeable characters out there. Since Mr. Nasaw's earlier books are out of print, just this last week I tracked down some used copies in Amazon's used book store; can't wait for them to come. If you have never read Nasaw before, treat yourself. Shadows and World on Blood are the other titles I purchased and I expect them to be every bit as entertaining. Grab a copy of Fear Itself, pour yourself some coffee (or whatever) and settle back for a ride you won't soon forget."
B0002YECNU,Fear Itself : A Novel,,AHMBNLCGQ6BL0,Jeffrey Hollington,3/3,5.0,1045440000,"BUY THIS TODAY, NO SLEEP TONIGHT!","&quot;Fear Itself&quot; is an excellent book.I read one or two books per week.(that's alot of books)I can easliy say this is now on the top of my favorite list. I haven't read alot by Jonathon Nasaw, but will from now on. The story moves right along and the characters are unforgetable. Each character is unique, not cookie cutter characters that so many books are enguled with today. This novel should be a must read for all mystery/thiller lovers."
B0002YECNU,Fear Itself : A Novel,,AKM5X760TQ8SK,"paul mason ""dedarkone""",2/2,4.0,1072051200,What are you afraid of?,"The second E.L Pender novel by Jonathan Nasaw has a strong plot consisting of a serial killer attacking people with various phobias.Pender nearing retirement recieves a letter from a woman in California who suffers from a phobia, but Pender and new F.B.I. liasson agent Linda don't believe she is with the MDA (Martian Defense Association I believe?)So Pender decides to &quot;unofficially look into the mysterious suicides the letter writer informs them about.Nasaw writes a creepy disturbing thriller, and what's more he makes the telling of the story effortless. There is real subtlety dark humor, touching moments and style in his prose. I read this novel in little over 24 hours that should be a hint about how intense, gripping it is, too many novels are dubbed &quot;compelling&quot; reads but if there is a case where cliche meets fact Fear Itself is that book."
B0002YECNU,Fear Itself : A Novel,,A3LZGLA88K0LA0,Michael Butts,2/2,4.0,1058054400,SUM OF A FEW FEARS,"While this is not up to par with Nasaw's previous &quot;Girls He Adored&quot;, it is nonetheless an effective, if somewhat muddled, little thriller. The hero, E.L. Pender, continues to be an unconventional hero, overweight, balding, and not someone who stepped out of GQ. His replacement, Linda Abbruzzi, is likewise likeable, considering she has a life threatening disease and the FBI doesn't want her around. Add phobic Dorie Bell as a mask-fearing heroine, and you've got the setup for a tasty thriller.Unfortunately, the sum is not as good as the parts. The villain, Simon Child, is nasty enough, and his relationship with his Down Syndrome sister Missy, is touching, yet repulsive. What hurts the book, I think, is that instead of a tense whodunit, it becames an example of police procedural, and let's see how long we can keep these people tucked away in the basement. Pender's romance with Dorie sometimes gets in the way of the action. Child's reunion with his childhood buddy Nelson Carpenter, is also drawn out to the point of losing its momentum. Although the deaths we share are gruesome and nerve-wracking, they are so coldly presented, they manage to lose some of their impact.And Nasaw missed a great opportunity to finish off his villain. Way late in the book, Dorie remembers what Simon is afraid of--after all, they met a convention for phobics, which he put together to suit his dastardly purpose. Why didn't Nasaw use this fear in the end?Oh well, I don't mean to sound too negative.It's a good book that could have been better.RECOMMENDED."
B0002YECNU,Fear Itself : A Novel,,A2K4FARXLKZR7I,"Jeremiah Gouge ""bookjunky""",2/2,5.0,1042761600,Scared to death ??,"Jonathon Nasaw follows up a great read in ,""The girls he adored"", with this book. It is an easy read though sometimes jumping from two or three different characters point of veiw. A must read for a Nasaws fan. This book is no disapointment after reading it. I recommend this read to anyone. It was a great twist as he used phobia as his target for fear. I look forward to his next creation."
B0002YECNU,Fear Itself : A Novel,,A2UPQ6Z6VJ88TZ,"J. Kay ""Books, more books!!""",1/1,5.0,1070323200,chaCHING!,"I, too, stumbled upon Girls He Adored quite unlike my typical &quot;I know what I'm looking for; I'm not gonna try a risky unknown--&quot; then, looking at the publisher's logo and reading the backjacket, &quot;oookay, mebbe this once...&quot; Girls was exhiliarating! Thus, Ive been waiting for Fear Itself: A Novel like a child waiting to hear reindeer hooves and bells outside on Christmas Eve! omg-- Nasaw did it! Do not begin this book (Fear Itself) unless you have time to totally immerse yourself. I particularly like how Nasaw cleverly weaves a sense of humor (a very risky endeavor, this) into the dark, complex fabric of his characters; be they friend or foe. Keep 'em coming, Mr. Nasaw!"
B0002YECNU,Fear Itself : A Novel,,,,1/1,4.0,1066262400,Refreshing,"I liked this book just because it was different from every other serial killer/psychological thriller/FBI book out there - and there are a whole lot of those! Our hero was not fresh out of the academy, gorgeous, athletic and brilliant. He was overweight, old and made mistakes. He was feisty enough to become endearing, though. The female lead was not a Clarice Starling clone, she had MS and was deskbound! The book does not have a happy ending and that was just stunning to me after years of reading the same old plots and having them neatly wrapped up at the end, in a manner that surely does not happen in real life. The story unfolds in an unusual manner because the killer is revealed like four minutes into the story, but there's still plenty of book left and it doesn't turn out to be a letdown that you already know whodunnit. In addition, you learn some new things about phobias after reading this book. There are some nasty deaths in here, but not so gory that you have to skip paragraphs to get back to the story. And there's no detailed sex! Could be a drawback for some, but personally, if I wanted to read that, I wouldn't have picked up a novel. The phobia killings were an interesting hook but I only gave it four stars because the book wasn't intriguing enough to keep me running back for more. It's worth a read just to experience something different in fiction for a change."
B0002YECNU,Fear Itself : A Novel,,A39837HXPWMKSU,Robert Wellen,2/3,3.0,1076284800,"Solid, but not that scary...","If the first Pender book was by turns revolting, scary, and creepy...this one tries to be, but has a lighter tone. Pender is great fun (I wish we had more of Sid, the wise cracking, dapper best friend to Ed), but we don't get even get as much of him. Linda is a decent character, who is not fleshed out. We get a lot of Simon Childs (not real clever with that name, but oh well), who is fascinating in theory, but only fairly interesting in reality. I would have liked more Pender. The book is good in that it does not dwell too long on any one chase (as the last book did at times). The last one worked for pure scare factor, this was more fun, but there are many better thrillers out there. Oh, and why is Nasaw always trying to show us that he must have scored well on his Verbal SATs? I wonder what he is trying to overcompensate for. Still, I'd welcome another Pender novel, but I hope he enjoys his retirement first."
B0002YECNU,Fear Itself : A Novel,,AOBXWT63885A6,urban_punisha,1/2,5.0,1053302400,"FEAR ITSELF, EXCELS ITSELF!!!",The best book I have ever read. Jonathan Nasaw does it well. And deserves credit. The research Nasaw must have done is amazing considering the ammount of information he knows on FBI Protocal and Phobias. Well Done Nasaw you surpass Weaver in my opinion
B0002YECNU,Fear Itself : A Novel,,A1RYCN281TY1U1,morrigan,0/1,2.0,1191369600,Eye Catching Title,"Such a dumb book. Almost like a drawn out definition of ""FEAR"" itself.And I mean the ""word"" fear itself."
